Time,dACMTP05,dACMTP10,dTHREEFYTP0500,dTHREEFYTP1000,monshk_daily,mpu
04-Feb-1994,0.0467318104176306,0.069506236749739,0.04540002346039,0.0500000715255799,0.161300398995415,0.032011395868761
22-Mar-1994,-0.052511147209108,-0.0466400258225708,-0.0362000465393,-0.04470002651215,-0.106924441732861,-0.07107689358483
17-May-1994,-0.117973570534944,-0.151059535264574,-0.08889997005463,-0.10069990158081,-0.184247659871792,-0.10086970033431
06-Jul-1994,0.0335940003668842,0.0637393375469086,-0.0160000324249301,-0.0116000175476096,-0.0199986501719209,-0.03618313840441
16-Aug-1994,-0.0760564045343743,-0.0881796530713777,-0.0686999559402501,-0.0787999629974401,-0.0267632501230794,-0.05457554800484
27-Sep-1994,0.0144013713955271,0.0241818591382401,0.0139000415802002,0.0156998634338401,0.0154675847012016,-0.03497157313195
15-Nov-1994,-0.0711308677787743,-0.112986583891512,-0.0248999595642099,-0.0343999862670898,0.058537019405064,-0.02967514124388
20-Dec-1994,0.025794902543927,0.032115112241935,0.00759994983673007,0.00599980354310015,0.0104960293053029,-0.00492139531020008
01-Feb-1995,0.0365401982997833,0.0440383045991908,-0.00119996070861994,0.00419998168946001,0.32381069174524,0.0142006656757099
28-Mar-1995,0.0354970261167216,0.0246095100350043,0.03050005435944,0.0329000949859599,0.145464299755341,0.02804624280576
23-May-1995,-0.0116538581712673,0.00519212724393192,-0.028699994087219,-0.0299999713897698,-0.0660138554486902,0.0124088771992998
06-Jul-1995,-0.00145871185125657,0.0378263202274907,-0.056400001049042,-0.0558999776840199,-0.281725883054957,-0.12869040985317
22-Aug-1995,0.0182528923625229,0.0210563636838383,0.011099994182587,0.01340007781982,0.0315871262153152,-0.00652958171650009
26-Sep-1995,-0.00463837123774358,0.00185672006291249,0.00190001726150502,-0.000200033187859994,0.0856994962248277,-0.0186718123891598
15-Nov-1995,0.0186122382600837,0.0103848572302949,0.0115000009536741,0.0149999856948799,0.017954956383246,-0.03411915277561
19-Dec-1995,-0.0176681564847518,-0.0130175008146542,-0.00139999389648404,-0.00400006771087003,-0.140166161531194,-0.04720154363248
31-Jan-1996,0.0131218314629429,0.0366813538904927,-0.013300001621246,-0.011000037193299,-0.0979434763104816,-0.04359777525175
26-Mar-1996,-0.0159989521155577,-0.0339313390760543,-0.00940001010894709,-0.0123000144958501,0.0186494711466465,-0.00369340702227006
21-May-1996,0.014985520839117,0.00805667888922024,0.00290000438689986,0.00609993934631015,0.0213184753114902,0.00735036544370993
03-Jul-1996,0.0305394172309725,0.0653133580594432,-0.000699996948239967,-0.00160002708434992,-0.0568824115247954,-0.03246921861996
20-Aug-1996,-0.00664986894330166,-0.0114242155111546,0.00169992446898992,0.00239992141723011,-0.00624391318223021,-0.02457440972004
24-Sep-1996,0.0199874162505118,0.017093558886053,-0.01859998703003,-0.0190999507904102,-0.158915918735147,-0.04267639046251
13-Nov-1996,0.0152129744025506,0.0209476190755344,-0.00269997119903498,-0.00290000438689986,0.0129622917752084,-0.0139171225389498
17-Dec-1996,-0.0279562547792827,-0.0445434759504852,0.01339995861053,0.0123000144958498,0.0539147352114843,-0.0317679874943499
05-Feb-1997,0.0224174860028361,0.0228319831701125,0.00559997558593017,0.00739991664886008,0.00563048460089552,0.00205060403154
25-Mar-1997,-0.0122559855901487,-0.027181309063784,0.00129997730254994,-0.00110006332398016,0.059060414006858,-0.0508999592835101
20-May-1997,0.0296923636297919,0.035735048305825,-0.0199999809265101,-0.01320004463196,-0.0877703271779179,-0.035012784613304
02-Jul-1997,-0.0197998163286561,-0.0223728831129923,-0.02140009403229,-0.02300000190734,-0.0108393974132176,-0.017206186731666
19-Aug-1997,-0.0123406329394182,-0.0209829300014333,0.00159996747970503,0.00109994411467995,0.0287470953629667,-0.0108756729940011
30-Sep-1997,-0.00141591156773035,0.00125928195748592,-0.00400000810623191,-0.00160002708434992,0.0193479075673984,-0.00340140173624193
12-Nov-1997,-0.00195135611961472,0.00654030690025476,-0.00800001621246305,-0.00859999656678001,-0.00033213494522833,0.00884132275230398
16-Dec-1997,-0.00817058273544369,-0.0159468855366285,-0.00490003824233998,-0.006600022315981,0.0054358334996691,-0.015677923289835
04-Feb-1998,0.0101963034585619,0.0223569939536929,0.00789999961852994,0.00929999351501498,0.000803004292048917,-0.00269738045008994
31-Mar-1998,-0.00972954220501343,-0.00411796863360703,-0.0167999863624569,-0.0196999907493571,-0.0300884429588325,-0.00551208506421597
19-May-1998,0.047366311960384,0.0775521944803899,-0.00220000743866,0.000999987125397062,-0.0075494027722156,0.00260333115104305
01-Jul-1998,0.0121717811455166,0.0370360839789967,-0.00979995727539096,-0.00830000638961803,-0.0171875366192837,-0.012865155985597
18-Aug-1998,0.00098047897103104,-0.00308235658141864,-0.000299990177155096,-0.000299990177154985,0.0212510407263005,-0.00944571938281902
29-Sep-1998,-0.0295650900307205,-0.0559251162443726,-0.00890000164508803,-0.0118000507354741,0.0349145400869573,-0.041427802638498
17-Nov-1998,0.0292896696931839,0.0429102238381107,0.021999984979629,0.022899985313415,-0.0509756773332007,-0.12328858029165
22-Dec-1998,0.0463851533133877,0.0666703285876835,0.025599986314773,0.0314000248909001,0.0351930159347324,-0.00978789677390002
03-Feb-1999,-0.00113321947523648,-0.0128452126086467,0.024000018835068,0.028400003910064,0.0350850582059006,-0.018970419011977
30-Mar-1999,-0.0348069859057141,-0.0406234274921102,-0.016499996185303,-0.0183999538421702,-0.0308460194954918,-0.016339241288006
18-May-1999,-0.022683670082615,-0.0491582790620786,0.018499970436096,0.0167999267578098,0.0825935123238355,-0.00350479607804799
30-Jun-1999,0.0132898460087842,0.0582209760532315,-0.058300018310547,-0.0594999790191699,-0.123494985715481,-0.0642151096541901
24-Aug-1999,-0.00719790673245324,0.0116848368893043,-0.0345000028610229,-0.0327999591827401,-0.00538401945621621,-0.0357102540299701
05-Oct-1999,0.0342750639785034,0.0376906994564283,0.0275000333786011,0.03030002117157,0.0933332669653025,0.0204826444586599
16-Nov-1999,-0.0202440753951807,-0.0297934891050913,0.00359994173049893,0.0019000768661499,0.112001304322553,-0.0411920954037519
21-Dec-1999,0.0232347467706573,0.0246035373856337,0.000800013542175959,0.00750005245208984,0.017178718058486,-0.00494363989141
02-Feb-2000,-0.026529649385977,-0.0484975719624332,-0.00100004673004017,-0.0109000205993701,0.0467367493500393,-0.00241007771139001
21-Mar-2000,-0.0349556624173859,-0.0545953901956295,-0.017799973487854,-0.02600002288818,-0.00753981015209088,-0.037971772669124
16-May-2000,-0.0379778936946389,-0.0563146057460964,-0.0209000110626221,-0.0255999565124501,0.0474166354900094,-0.027601094903457
28-Jun-2000,0.0228645468658959,0.0391341681462931,0.000999987125395951,0.00400006771088002,-0.00558669652896355,-0.014555096993463
22-Aug-2000,0.00785507337582114,0.0235003897363244,-0.00720000267028797,-0.00650000572204601,0.0159171784642851,-0.00715988810864399
03-Oct-2000,0.0135318044488439,0.0124488449249878,0.00699999928474498,0.0120000243186951,0.036039771200702,-0.019937565111139
15-Nov-2000,-0.0274569165644127,-0.0406014084019146,-0.016300022602081,-0.0211000442504881,0.00196853633054584,-0.013739140558629
19-Dec-2000,0.0129491909952044,0.0127853325271312,0.010300010442734,0.012099981307984,0.031128592757912,-0.01218791973429
31-Jan-2001,-0.00670904792803917,-0.0147011274738009,-0.011299997568131,-0.01280003786087,-0.0670065139218946,-0.01167286074061
20-Mar-2001,0.0109301248497649,0.0227274109698175,-0.011099994182587,-0.010200023651123,-0.107557127790787,-0.0297461755773301
15-May-2001,0.0598613476436785,0.0642403290460725,0.024500012397766,0.0297999382019001,-0.110389833306723,-0.00566389461595995
27-Jun-2001,-0.0462130560405551,-0.0874477000300482,0.021700024604798,0.0145999193191499,0.163572981507398,-0.0190286534560259
21-Aug-2001,0.00141094603028113,0.00156491881535414,-0.00830000638961803,-0.0110999345779401,-0.0535685203957137,-0.0388026169837661
02-Oct-2001,0.00416696836864983,0.000934176168916334,-0.00309997797012307,-0.00569999217986994,-0.145589558479209,-0.0303613594279
06-Nov-2001,0.0344404923147814,0.0397698537666611,-0.00130003690719604,-0.000900030136099961,-0.170270514129908,-0.0359128042124799
11-Dec-2001,0.019171341891004,0.0425618114641275,-0.0121999979019201,-0.00450003147125,-0.0687958143745524,-0.06812245445154
30-Jan-2002,-0.00242947624345113,0.00446124621361266,-0.0117000341415401,-0.01240003108979,0.0368152688774629,0.0197032781172299
19-Mar-2002,0.0285468470940686,0.0312962075488619,-0.0023999214172401,-0.00429999828339001,-0.0423974858161259,-0.0273214765282002
07-May-2002,0.018132905082727,0.0388742768002217,-0.00960004329681996,-0.00470006465911998,-0.0774410644092551,-0.00379966004670007
26-Jun-2002,-0.0517655366497984,-0.05217173705987,-0.050999939441677,-0.0505000352859502,-0.142875486734066,0.0194818466798499
13-Aug-2002,-0.0323828479667432,-0.0402190781962743,-0.042200028896331,-0.0519000291824299,-0.100912084828466,-0.06154624473154
24-Sep-2002,-0.00666563077944704,-0.00947548207376592,-0.012600004673004,-0.0173000097274779,-0.0184490350036395,-0.02332301189924
06-Nov-2002,-0.00728080868649572,-0.0579413629522527,0.032999992370605,0.02620005607605,-0.100763058523028,-0.0456812936805699
10-Dec-2002,-0.0193123955731547,-0.0287769685843271,-0.010399997234345,-0.0118000507354699,0.0183918586974998,-0.00753267852866002
29-Jan-2003,0.041150002473789,0.0342451488811983,0.030399978160858,0.0339000225067101,0.0477905943618464,-0.0277543991322799
18-Mar-2003,0.0387869386569171,0.0275351019286565,0.050499975681305,0.0541999340057361,0.0635142646282127,0.00892922060406987
06-May-2003,-0.0196802060110552,0.00144661614254105,-0.040999978780747,-0.0426000356674201,-0.0877643547512667,-0.073523417041051
25-Jun-2003,0.013659879312959,0.00474319844662352,0.033999994397164,0.033100008964539,0.222099183607404,-0.000331581757947008
12-Aug-2003,0.00708146984056124,0.0194309061143167,-0.000900030136108954,0.00450003147125999,-0.0405879176163995,-0.02989047438679
16-Sep-2003,0.0240614561138357,0.0460889529171662,-0.00239998102188199,0.00170004367829013,0.0149064003927211,0.000827653192799982
28-Oct-2003,-0.0237184510857962,-0.0126417045549179,-0.0338999629020691,-0.03629994392395,-0.0783429561492106,-0.0485951095117301
09-Dec-2003,0.0229241390006254,0.0172170611252507,0.01469999551773,0.01859998703003,0.0380209602921624,0.01972837506018
28-Jan-2004,0.0296566106712426,0.00773793207253259,0.0501999855041501,0.0520000457763601,0.130497747972753,0.0519857996628801
16-Mar-2004,-0.0365863253021586,-0.0333930767630597,-0.030900001525879,-0.037199974060059,-0.03832704944787,-0.00414096215361015
04-May-2004,0.0314682975276506,0.0414742218347115,0.00950002670288108,0.01269996166229,0.00441607363961422,-0.01485468692654
30-Jun-2004,-0.0241932217267204,-0.0219270955243744,-0.0420999526977539,-0.04390001296997,-0.120566588549738,-0.07441548833236
10-Aug-2004,-0.00271358170027192,-0.021991797656415,0.019600033760071,0.02129995822907,0.0872950159151609,-0.00707300579323
21-Sep-2004,-0.0426983910702137,-0.0756765134391464,-0.011200010776519,-0.0174999833107,0.0517044886759441,-0.0351867596190369
10-Nov-2004,0.0191745844308189,0.0284565276750937,0.00960004329681396,0.0100000500679011,0.0463107575881316,-0.014626286055758
14-Dec-2004,-0.0212437741831604,-0.0206989081788085,-0.00479999184608404,-0.01120001077652,0.0137297305435054,-0.011335704212704
02-Feb-2005,-0.0185315261076999,-0.0399742979536732,0.00319999456405601,0.000599980354308971,0.0447935315438408,-0.00573583066483696
22-Mar-2005,0.0136402493240713,-0.0113096867412406,0.0390999913215631,0.041500031948089,0.0998471240576728,-0.026660837100643
03-May-2005,-0.00313986148019474,-0.0117446429648402,0.00500002503394997,0.00190001726150502,0.0450745464959921,-0.012123741999202
30-Jun-2005,-0.0409270786606624,-0.0515681517279996,-0.016999989748001,-0.020700007677078,0.0222204762257424,-0.011332352978101
09-Aug-2005,0.00560581895411216,0.00469549615848219,-0.00480002164840698,-0.00529998540878307,-0.0147233273027552,-0.00536029408655703
20-Sep-2005,-0.0245424922445627,-0.0463239134238811,-0.002200007438659,-0.00270000100135798,0.0969706789785214,-0.0373210219632411
01-Nov-2005,0.00782156660495303,0.0167544364935113,0.00249999761581504,0.00159996747970503,0.0429404919017923,-0.012744324848972
13-Dec-2005,-0.0076794962554354,0.00107468804136612,-0.00310000777244601,-0.00480002164840698,-0.00903495437040255,-0.00567137645160698
31-Jan-2006,-0.0191039875843133,-0.0301632860358474,-0.00150001049041801,-0.00279998779296897,0.0110019757507459,-0.010373866181794
28-Mar-2006,0.0207720266316906,0.0166868684875432,0.036200016736984,0.038700014352799,0.0995115295109249,-0.00683348989759902
10-May-2006,-0.0171675335355941,-0.0264472010746992,-0.000499993562698031,-0.00260001420974698,0.0223750005041895,-0.011169916615291
29-Jun-2006,0.00820561312032364,0.0129581543522974,-0.015500009059906,-0.0137999653816231,-0.0818863127436919,-0.00284535742708791
08-Aug-2006,0.0302289017647901,0.0450980052206411,-0.00139999389648399,0.00200000405311601,-0.0322136870727881,-0.018295936482249
20-Sep-2006,-0.0127742857960342,-0.0156788394391665,-0.00490000844001801,-0.00820001959800704,0.0133219020170276,-0.00323993846405102
25-Oct-2006,-0.0188791723939259,-0.0242427569349228,-0.021899998188018,-0.024599999189377,-0.0184182687761407,-0.00821524589225198
12-Dec-2006,-0.00669849342640649,-0.000351459988395142,-0.0160999987274409,-0.020199999213219,-0.0188260973026145,-0.00791040298286794
31-Jan-2007,-0.0204978410369208,-0.0270490095916402,-0.019599989056587,-0.021800011396408,-0.00911628808958223,-0.0132541153017179
21-Mar-2007,0.0112309130829162,0.0253887741799792,-0.0139999999664724,-0.013099998235702,-0.0782036688890831,0.00214926788620395
09-May-2007,0.00533837934459402,0.00277747216103297,0.0218999981880191,0.019899994134903,0.0443155071088889,-0.023159877363545
28-Jun-2007,-0.0025980254449971,-0.0102338129149535,0.01639997959137,0.017199993133545,0.0665442140469025,-0.011438326131155
12-Aug-2009,0.0540124046705408,0.0981966956426268,0.00269997119903498,0.00530004501341996,-0.0811945505558076,-0.0445219172584801
23-Sep-2009,-0.000947171721275675,0.0157840510779836,-0.015200018882751,-0.0142999887466499,-0.060870301597148,-0.0366600031668201
04-Nov-2009,0.0596034523952826,0.093108982621799,0.020299971103669,0.0327000617980999,-0.0190946385689722,-0.0293921674547299
16-Dec-2009,0.009393170837114,0.0140425330311671,0.00470000505447399,0.00580000877379994,-0.0311855099585198,-0.0501974433636398
27-Jan-2010,-0.00442743126548528,-0.0224888782499808,0.008900046348572,0.00849997997284002,0.0413080732390583,0.02725939851509
16-Mar-2010,-0.0311695571528714,-0.0399669290091484,-0.018500030040741,-0.0253000259399401,-0.0408515579149329,-0.03065812873726
28-Apr-2010,0.0331166908778151,0.0248821159797052,0.018200039863586,0.02250003814697,-0.00288213524570527,-0.0337473177102801
23-Jun-2010,-0.0455767509972258,-0.0466919460768729,-0.032100021839141,-0.0382000207901,0.0203736848276181,-0.00344483782469196
10-Aug-2010,-0.040139966229525,-0.0417133280037503,-0.0272999983280898,-0.037499994039536,-0.0205398496845311,-0.020621615975022
21-Sep-2010,-0.069528875133389,-0.0811335594219544,-0.0438999999314546,-0.052100002765656,-0.0418125077526478,-0.0462182328694269
03-Nov-2010,0.0551192408643569,0.113502411811971,-0.007800005376339,-0.00600001215934798,-0.00807870794259321,-0.0338450092041831
14-Dec-2010,0.12592602779693,0.157739031801378,0.062900006771088,0.0860000252723691,0.0341276734609067,0.0212430532129739
26-Jan-2011,0.0969933410540247,0.128654230038673,0.022900015115738,0.029699981212616,0.0165388190554512,0.00891435660572693
15-Mar-2011,-0.0226252144517518,-0.0499895097968324,-0.013500005006791,-0.0189999938011171,0.0163404736975684,0.00680791992929897
27-Apr-2011,0.0374575194541311,0.0712518925082803,0.0033999979496,0.00709998607635498,0.0146969172241228,0.00194128445351205
22-Jun-2011,0.0114690130827175,0.0180409473755923,0.00980000197887421,0.011500000953674,0.00167077387583659,-0.01491461705245
09-Aug-2011,-0.120430680845801,-0.14135440347849,-0.085099995136261,-0.114600002765655,-0.0453091038681427,-0.137036042395322
21-Sep-2011,-0.0839139268986255,-0.170250015615756,-0.00809997320175199,-0.0222999975085258,0.054974671641757,-0.00104938004458899
02-Nov-2011,0.0115372750419979,0.0351039792567416,-0.017099976539612,-0.0275999996811152,0.00196853633054117,-0.025603891620997
13-Dec-2011,-0.0666619426930792,-0.110787431120543,-0.019900023937225,-0.0283000022172928,0.0215674996851604,0.000372624862822968
25-Jan-2012,-0.0481486288542332,-0.0395655090527343,-0.034400016069412,-0.0368000008165836,-0.00685541992105205,-0.016831144570492
13-Mar-2012,0.0726216559171982,0.100895996653744,0.034799993038178,0.0438000001013279,0.0328592292452375,0.018137963035683
25-Apr-2012,0.0200363966324346,0.0285909673142799,0.000900000333786011,0.0054000020027157,-0.0151737220047195,-0.012359476841298
20-Jun-2012,0.00250111322509239,-0.00208783263258305,0.013000011444092,0.017200022935867,0.00456591044005086,-0.00770237569468496
01-Aug-2012,0.0405449397940727,0.0561349919139102,0.016699999570847,0.023300021886826,0.0146599159884291,-0.00447528267957098
13-Sep-2012,-0.0140228045479673,-0.0131601520650266,-0.00760000944137601,-0.00460001826286299,0.000295895195131949,-0.023460841492298
24-Oct-2012,0.0139304998534684,0.0334224364907589,-0.00470000505447299,-0.002299994230271,0.00313406836904278,-0.012092656011802
12-Dec-2012,0.0472995881291544,0.0755261428261633,0.018299996852875,0.026200026273727,0.00566347780391947,0.000812125919774975
30-Jan-2013,0.0107265378443744,0.0177597360709754,-0.00170001387596097,0.003100000321865,0.00149051189559252,0.00104806164980803
20-Mar-2013,0.0383499267961573,0.0588377315490263,0.00840002298355103,0.00970000028610299,-0.0010388975392842,-0.013057405614335
01-May-2013,-0.0385465428743792,-0.0559157206088712,-0.013000011444092,-0.017300009727478,0.00730703427737225,-0.00274374166619601
19-Jun-2013,0.0484967583651763,0.0284212168604752,0.0557000041008,0.074000000953674,0.0352537882995014,0.00745938574873001
31-Jul-2013,-0.0207116996071133,-0.0322028673727448,-0.0046999976038933,-0.00360000133514399,0.00566347780392198,0.00349937559448704
18-Sep-2013,-0.0634061744394349,-0.0516298181469834,-0.0723000019788745,-0.087500035762787,-0.0119253766015281,-0.036705436914083
30-Oct-2013,0.0131492452883764,0.0189426633919871,0.00479999929666509,0.00690001249313404,0.00566347780392198,-0.00706568335833896
18-Dec-2013,0.0236657583608175,0.046874898455624,0.0063000023365021,0.011299967765808,0.0116098800102778,-0.00591705345765603
29-Jan-2014,-0.0500197425102451,-0.0671484335055694,-0.0254999957978726,-0.033799976110458,0.00196853633054117,-0.011075897803553
19-Mar-2014,0.0152078981207636,-0.0569335102225736,0.0571999959647656,0.061699986457824,0.0248958886828198,0.017244396823796
30-Apr-2014,-0.00990834086239178,0.00247354070584094,-0.0163000002503397,-0.019199997186661,0.00497597020037507,-0.01367434629855
18-Jun-2014,-0.0269308800950556,-0.0258045105102507,-0.00919999927282289,-0.014499992132187,0.0112003211086287,-0.002837862849696
30-Jul-2014,0.0495555988679826,0.0788943619015037,0.0298999994993215,0.036199986934662,0.0200354151709453,0.010629113328191
17-Sep-2014,-0.000188334187324335,-0.0127454117571615,0.011099994182587,0.0146000087261201,0.0112114589193488,-0.00562861328734299
29-Oct-2014,-0.00517781366265457,-0.0570752216105328,0.0280000003986061,0.029599994421006,0.0454831261638554,0.015275220618347
17-Dec-2014,0.056554287931917,0.0522002359908642,0.0276999992784113,0.028299987316132,0.0266431367574724,-0.00783918103954195
28-Jan-2015,-0.0485789109053352,-0.0570405747948193,-0.036400005221367,-0.0456000007688999,-0.00289193718132803,-0.0116654850649081
18-Mar-2015,-0.0590273481041863,-0.0295698555085975,-0.0592999998480082,-0.0695999972522259,-0.0778666620894285,-0.037479957752049
29-Apr-2015,0.059898774444191,0.081900996866143,0.0262000001966953,0.0355000011622906,0.0110019757507492,-0.00168967876683801
17-Jun-2015,-0.00351903692163202,0.0375014517730907,-0.0164000019431115,-0.018099993467331,-0.0260842657072368,-0.0126937436255909
29-Jul-2015,0.0210249437769043,0.0259051869112581,0.0108999982476235,0.01299999654293,0.0177043510939567,-0.001692254005906
17-Sep-2015,-0.0434476522354332,-0.023586840724547,-0.0327000021934509,-0.035099998116494,-0.103756475784254,-0.0385139015606051
28-Oct-2015,0.017322061154168,-0.0127907313508451,0.0254000052809715,0.0256999991834163,0.0838191962089345,0.012437181687812
16-Dec-2015,0.0147273757484356,-0.00408472786490655,0.0243000015616416,0.027800001204014,0.0448874738636921,-0.029117754695869
27-Jan-2016,0.00516011769324964,0.0120738839354497,-0.006999999284744,-0.0058000013232231,0.00971202180145614,-0.0137215022178759
16-Mar-2016,-0.00363969291808441,0.0494573412229578,-0.023599997162819,-0.0226000025868416,-0.0967288168880471,-0.039264497769806
27-Apr-2016,-0.0613567093037941,-0.0718875733592044,-0.02080000936985,-0.0268000066280368,-0.00243797738665064,-0.013691905133447
15-Jun-2016,0.00315074636018164,0.0169530995803708,-0.014299988746643,-0.014499992132187,-0.0311444204520887,-0.007457080862459
27-Jul-2016,-0.0181132038077088,-0.0259766746257117,-0.016200006008148,-0.021899998188019,-0.00914035272985429,-0.003483666679233
21-Sep-2016,-0.00868541622093977,-0.0316811774654508,0.00270000100135803,-0.00270000100135798,0.00264384305642041,-0.00896544461184201
02-Nov-2016,-0.0105476899774131,-0.0142458500327236,-0.018099993467331,-0.017299994826317,0.00378472931980722,0.00175580539056303
14-Dec-2016,0.0123515305178137,-0.024592663442097,0.0353000015020368,0.035599991679191,0.0577313956060162,-0.00102952847745597
01-Feb-2017,0.0203283586936398,0.0134282702737263,0.00769999623298639,0.00810000300407401,0.0373435795085296,-0.00845522095220902
15-Mar-2017,-0.0428685574761491,-0.0377403763204511,-0.0371999964118004,-0.043999999761581,-0.0316117303215528,-0.00645350744985002
03-May-2017,0.00838726934731238,0.00301523747056276,0.0125999972224231,0.0139999999664724,0.0269861334899148,-0.002921463168639
14-Jun-2017,-0.0440347897279514,-0.0622099617824348,-0.019700005650521,-0.02760000526905,-0.0123254358491827,-0.014116876615857
26-Jul-2017,-0.0144381925090633,0.00218585093092249,-0.012299999594688,-0.0122999995946885,-0.0188962932110821,-0.00261689628730699
20-Sep-2017,0.0221856162433325,0.010626248782446,0.021999999880791,0.0223999992012981,0.0422641221089603,-0.011054977941823
01-Nov-2017,-0.0110609214768602,-0.0227202855856494,-0.006099998950959,-0.0093000009655953,0.0248411023393596,-0.00103563009026003
13-Dec-2017,-0.020150939067455,-0.00806559766800241,-0.0177000015974049,-0.0197000056505201,-0.0120873468764578,-0.011909861172935
31-Jan-2018,-0.0200081710786719,-0.0360604103603133,0.0047999992966652,0.00469999760389329,0.0253216140836047,0.00026150024321997
21-Mar-2018,0.0130804553873487,0.0290598629344383,0.0081999972462654,0.01070000231266,0.00504216354493521,-0.00329138594336603
02-May-2018,-0.00275795882809104,0.0064775138444646,-9.99942421909955e-05,-0.000999987125397006,0.0103144681471976,-0.003594821805535
13-Jun-2018,0.00392788715545267,-0.00751749212259067,0.0164999961853027,0.015399999916554,0.0251729603710861,-0.025666071177268
01-Aug-2018,0.0285897458920443,0.0429749017618994,0.0121999979019165,0.0156999975442886,0.0153836171467052,0.00266873097310699
26-Sep-2018,-0.0231804803113351,-0.025434910806065,-0.00980000197887421,-0.0119000002741812,0.00313406836903811,-0.000203741685726011
08-Nov-2018,0.00340509377398268,-0.00362329860714183,0.0121000036597256,0.010899990797043,0.0252802712412893,-0.0104859932061919
19-Dec-2018,-0.0421550662210128,-0.0610679918578194,-0.020899996161461,-0.024700000882149,0.0342936188622385,-0.02422551792413
30-Jan-2019,0.0144611428762715,0.0516366663358601,-0.018500000238418,-0.017399996519088,-0.0188962932110854,-0.031998607510302
20-Mar-2019,-0.0270177310529807,-0.0125717912243926,-0.029500007629395,-0.031299978494644,-0.0242895880270855,0.009039096762958
01-May-2019,-0.00151656944251588,-0.0269583494771832,0.00810000300407399,0.00759997963905301,0.0385523508607311,-0.01709971651326
19-Jun-2019,-0.00515573302518346,0.0219106235865496,-0.020299971103669,-0.018099963665008,-0.118822790569411,-0.019768946869467
31-Jul-2019,-0.0425961284881098,-0.0711083369105281,-9.9956989287997e-05,-0.00849997997284002,0.0990781620468524,-0.016807837841469
18-Sep-2019,-0.00891847873110696,-0.0324153342721705,0.00599998235702492,0.00180000066757202,-0.00211443184857518,-0.029419502551467
30-Oct-2019,-0.0318070980424889,-0.0408525387416603,-0.016099989414215,-0.0210999846458439,-0.0104323066882459,-0.01530982217913
11-Dec-2019,-0.0246092556437127,-0.028367134497941,-0.018700003623962,-0.022599995136261,0.00312916740123236,-0.00558152417323399
29-Jan-2020,-0.0398437364183626,-0.0382339886031948,-0.022300004959107,-0.026300013065338,-0.0103339792456692,0.012107117826861
29-Apr-2020,-0.00618455886097213,0.00850904058305524,-0.00259995460510198,-0.00309997797012296,-0.020655404911649,0.00538136683071699
10-Jun-2020,-0.0569408366042705,-0.066255572361239,-0.033999979496002,-0.0412999987602239,-0.0149265158271332,-0.00573152737294502
29-Jul-2020,0.00281492060586319,0.0150732022597582,-0.00540000200271606,-0.00639998912811302,-0.00179660105129867,-0.00459503508820303
16-Sep-2020,0.00674699119501687,0.0149264469910155,0.00360000133514393,0.00480002164840698,0.0110019757507459,-0.006690921706691
